time,0.3_0.7,0.8_0.7,0.1_0.9,1.0_0.2,0.6_0.5,0.6_0.3,0.3_1.0,0.4_0.6,0.1_0.3,0.2_0.9,0.1_0.8,0.7_1.0,0.7_0.1,0.8_0.9,0.8_0.1,0.4_0.3,0.2_0.1,0.4_0.1,0.3_0.2,0.7_0.6,0.3_0.4,0.3_0.5,0.3_0.1,1.0_0.9,0.2_0.6,0.4_0.8,1.0_0.4,0.1_1.0,0.9_0.1,0.7_0.7,0.5_0.6,1.0_0.5,0.5_0.8,1.0_0.1,0.2_0.7,0.2_0.2,1.0_0.6,0.8_0.3,0.9_0.9,0.8_0.2,0.6_0.1,0.4_0.2,0.3_0.8,0.9_0.8,0.7_0.3,0.9_0.2,0.6_0.8,0.9_0.5,0.1_0.4,0.5_1.0,0.6_1.0,0.1_0.2,0.2_1.0,0.9_0.7,0.8_0.6,1.0_1.0,0.7_0.4,0.1_0.5,0.5_0.4,0.9_0.3,0.1_0.7,0.2_0.8,1.0_0.8,0.4_0.9,0.4_0.7,0.6_0.6,0.9_0.4,0.7_0.9,0.3_0.9,0.5_0.2,0.8_0.5,0.7_0.8,0.6_0.2,0.4_0.5,0.9_1.0,0.1_0.6,0.4_0.4,0.7_0.5,0.2_0.4,0.6_0.7,0.3_0.6,0.5_0.9,0.1_0.1,0.5_0.3,0.8_0.8,0.2_0.3,1.0_0.3,0.5_0.7,0.7_0.2,0.5_0.1,1.0_0.7,0.9_0.6,0.8_1.0,0.2_0.5,0.4_1.0,0.5_0.5,0.3_0.3,0.6_0.4,0.6_0.9,0.8_0.4
05:00:00,67479.9,70556.5,63067.5,86075.0,75107.5,83149.0,62831.8,69070.2,78214.0,67405.8,74964.2,62394.3,83304.3,65151.6,88206.8,82279.7,89102.1,83201.7,80594.0,72508.0,76385.4,74243.3,84475.2,66149.8,68192.6,62650.9,82202.5,59464.5,87246.7,70809.9,71311.8,74725.7,64947.8,82719.5,65761.9,81186.2,69807.2,92544.3,60864.8,82080.3,83502.7,84286.5,62600.2,74567.4,85782.1,89355.3,65821.7,72918.2,75090.0,70542.5,65676.6,80028.8,57596.9,73415.7,72730.2,65538.2,83193.7,73656.9,77101.5,81686.1,68666.6,69817.5,67084.7,61468.6,66367.5,75799.6,82761.5,65166.7,66151.9,79500.9,76673.5,74870.9,90468.4,73473.1,63910.7,68673.6,75178.7,75896.0,76043.0,67388.5,68478.5,67858.6,84052.7,80398.0,81894.7,77302.8,87682.7,67622.8,89307.3,83970.7,79185.3,65135.6,58556.4,72090.4,63675.6,76063.5,78832.0,77651.8,67362.2,79171.8
05:15:00,53426.3,63096.2,44692.8,69825.4,67094.3,78958.7,32228.5,60932.4,78279.7,37317.9,47588.7,26540.5,91665.5,34886.9,91170.0,73965.7,84533.5,82054.9,78116.0,64418.6,74759.0,68068.3,95290.5,37623.3,52853.4,37869.0,68868.8,38630.1,85642.0,61016.5,54318.0,69422.2,41972.0,75592.3,47182.1,81624.5,47524.0,70952.3,38693.5,86937.5,83927.0,75745.7,39936.9,48984.6,73364.5,81545.8,40342.2,64783.6,77206.0,29097.2,32795.2,78712.5,31318.2,56805.9,62189.6,31203.4,67949.1,68462.6,77320.9,66639.9,61339.2,42513.5,43694.5,34887.1,52899.0,56500.0,71133.8,55515.8,42452.3,73645.3,79387.7,62050.4,74023.1,69012.1,29624.2,61904.4,64336.9,62183.5,70269.2,49212.2,59275.5,41679.4,86077.3,74780.0,47996.2,71959.6,76659.8,49099.6,75227.8,88205.4,48461.4,56518.3,30278.1,61684.9,27587.2,61711.2,71777.1,70698.1,36703.6,85152.2
05:30:00,39352.0,33219.9,35926.6,80838.7,45442.4,81792.0,25595.2,46920.8,82739.5,28673.6,35074.3,6067.3,96004.1,15178.2,88582.1,68443.1,101163.3,89575.5,87655.7,34949.4,67730.0,54278.0,102392.7,-218.5,46210.5,23798.6,65807.4,26043.3,78348.8,30242.3,51707.0,57660.9,24851.3,80525.5,38971.3,89789.7,49258.8,76209.7,3878.0,87881.4,89658.7,85672.8,29703.1,27828.8,66943.0,76813.1,19212.4,41916.8,66690.5,18846.5,15622.5,90084.7,19913.9,26963.3,31827.8,-6846.1,60941.3,66675.9,66710.0,70286.9,43883.4,35440.2,22176.5,19013.2,37772.2,47965.0,64445.9,12824.8,34128.4,77232.2,67919.7,22192.4,78081.5,57405.1,-11142.1,53775.4,68012.4,61253.4,70397.6,35306.6,47163.6,27420.5,103065.8,78662.0,18469.7,75112.8,69262.4,36555.3,79443.0,96817.7,29433.1,36668.6,5882.5,59207.8,4193.5,52227.4,87127.8,66273.1,14885.3,62157.7
05:45:00,272.2,17641.9,-2189.7,90824.4,33727.8,63303.5,-43166.1,11959.8,53151.0,-11107.1,2014.8,-29005.3,89098.6,-13465.4,98794.1,53866.1,82430.9,75020.3,70677.8,31352.6,43360.4,24080.5,78969.0,-4769.3,12862.5,-8458.1,60857.4,-26151.9,93162.0,-2003.3,14968.7,57800.5,-14652.5,102120.4,1457.5,79703.3,40480.3,66211.3,-4552.6,85212.0,89199.4,70418.2,-11230.9,9085.1,57603.0,84611.2,-515.8,44099.9,45084.0,-29377.5,-29728.2,69540.7,-40221.6,13886.4,18487.5,-18975.6,48409.3,36553.0,41110.6,70939.9,16455.5,-7409.8,5759.3,-15461.3,1637.8,26484.4,60022.8,634.7,-24345.2,54528.5,44409.5,11164.8,78110.0,36420.0,-21795.1,12043.2,46511.0,48184.1,41056.4,8236.6,7607.4,-12525.9,86936.6,54424.8,8931.2,54483.6,64146.0,-118.0,76268.7,72830.8,27734.5,33369.5,-14939.4,26579.2,-43461.6,21202.9,65115.0,43685.2,-9808.6,49224.4
06:00:00,11213.0,18828.5,-11055.7,83017.3,41698.6,70080.1,-54154.1,19388.4,86557.5,-14449.2,2677.4,-47774.0,114619.1,-28974.5,111698.8,69969.7,112109.7,104582.8,76782.9,20381.4,64172.6,42854.4,109667.4,-34897.6,21030.1,-5706.5,48025.8,-31632.3,117496.7,-1603.2,27494.6,36861.5,-22433.1,119810.0,16541.3,89324.3,21991.4,85158.3,-8715.7,88592.9,96308.3,77841.5,-11731.8,1956.7,65882.6,86983.6,-16265.1,53902.9,62723.0,-39823.6,-41786.8,87236.4,-43402.1,19958.0,23013.5,-31078.5,49861.2,60866.7,53232.8,69591.8,23054.9,-1260.5,-8874.6,-10930.4,5277.2,8924.8,58969.4,-22391.3,-19760.1,80991.6,46776.1,7939.4,90724.9,48803.6,-41503.3,25814.5,50789.1,46826.2,53600.7,8193.1,20532.0,-14029.7,108121.2,75032.9,-7471.4,65785.4,68304.9,8896.2,92937.3,99957.5,18319.5,34752.0,-27028.1,50498.1,-49423.4,49935.4,69906.1,49163.1,-24602.1,47218.0
06:15:00,31022.1,24097.1,-6325.6,103382.0,59740.0,113537.0,-43757.1,52342.4,105278.4,-10413.6,5237.4,-72313.2,140085.4,-37824.5,157775.1,98697.1,156323.1,147816.4,116710.3,32834.0,98421.4,63811.8,157574.5,-34317.4,35800.0,-7026.1,77384.7,-30866.0,143135.5,-6634.7,32545.0,61749.8,-29143.4,138514.7,16977.4,123957.4,16471.1,96031.0,-34093.6,124094.2,146561.5,124148.4,-9269.2,-1290.3,75801.4,108100.5,-11094.0,82192.2,82156.3,-36405.2,-28584.7,123906.5,-41501.6,13247.0,35227.3,-51218.1,76661.0,73345.9,114292.3,77723.2,40453.4,10401.1,-10466.0,-14529.3,15101.3,35593.2,76464.9,-32991.6,-18339.0,114196.1,61232.0,-1766.0,123132.6,76464.3,-61950.1,35761.3,104077.8,73744.0,77482.4,14501.1,34663.6,-1027.1,162044.1,113766.8,-10867.4,92613.0,74103.8,11449.3,120965.3,162342.8,939.2,27102.8,-43120.2,60787.1,-56682.2,83764.9,106899.8,74567.4,-21632.9,50182.5
06:30:00,-37817.5,-14599.9,-84253.5,109692.7,1798.8,66032.2,-125645.8,-18704.9,47634.2,-89857.0,-80529.1,-121409.5,123999.7,-88065.5,126956.6,67257.8,103416.2,109162.7,91147.0,-12477.0,43765.4,8188.9,101384.2,-98421.2,-27308.9,-69040.4,52033.4,-128102.1,128509.6,-30889.0,-20255.2,40459.2,-70659.9,125760.0,-54532.5,91224.1,-2550.4,75280.0,-53026.9,101249.5,127113.5,91193.0,-75891.2,-42326.8,70040.8,96581.6,-67957.1,28918.7,20917.4,-104189.0,-119715.3,65608.8,-127241.9,-32041.0,-14577.9,-95033.2,35509.0,2634.5,42870.1,65905.2,-48344.2,-73817.3,-55214.6,-90375.6,-51985.1,-7910.8,34078.9,-87269.0,-100185.4,86785.5,27973.5,-58823.9,93329.0,24406.9,-109489.4,-47746.9,35076.2,37982.1,30578.4,-34242.3,-16772.3,-95255.0,94161.7,86268.5,-61595.2,61135.6,64638.3,-46678.5,88722.4,111002.7,-14891.6,-4076.9,-92186.4,8258.7,-136936.6,18417.2,77462.2,35015.5,-90886.7,36345.2
06:45:00,6155.4,-11078.5,-75150.2,81947.2,11112.7,91013.7,-111549.3,2487.2,85774.2,-58061.3,-43565.6,-152413.8,143275.8,-136658.0,142316.2,105092.0,156406.5,146032.8,117031.8,14705.1,80362.7,41616.5,161112.7,-116195.4,14307.6,-68806.5,20096.0,-121592.2,136370.7,-29743.3,-5513.0,6648.0,-69401.3,123448.3,-20264.1,122240.4,-46728.5,72563.0,-102305.5,89510.0,130934.1,108164.1,-53879.0,-73012.3,90698.8,100617.6,-66169.8,8524.6,63251.1,-114344.1,-105358.9,112966.0,-107359.9,-46059.4,-8959.1,-143206.3,53185.9,49825.3,67797.3,56005.8,-8634.1,-40474.7,-80460.4,-72212.8,-33103.3,-5612.5,33455.7,-79435.9,-80920.4,93819.0,23636.0,-60865.2,101891.9,39522.5,-146214.9,-2111.6,63207.3,28963.7,67345.3,-20427.2,15360.0,-58490.9,142349.5,88774.5,-53470.6,98136.1,69057.5,-33293.6,107159.0,141490.2,-60939.6,-17558.9,-112002.2,55285.8,-123324.4,19119.2,98346.1,37150.0,-71222.9,45551.9
07:00:00,-12014.3,-3281.3,-103978.0,159155.7,26952.5,111767.0,-117609.3,12658.1,98506.0,-83383.8,-75581.6,-142917.8,195482.4,-95082.0,182770.5,115704.6,188718.4,174230.1,151275.0,28676.9,100332.1,42048.6,192978.3,-112047.4,-14723.9,-67722.8,63766.8,-128445.2,199370.4,-29619.0,6421.3,58358.2,-63713.1,173008.1,-28221.5,155335.4,19330.0,120882.2,-89928.7,160902.4,190154.2,159666.8,-57562.3,-41126.7,111262.8,146481.4,-54320.5,47300.0,51800.8,-103531.6,-125278.6,110238.4,-129799.6,-48415.9,24162.3,-129281.2,80410.6,29217.0,97854.1,113329.7,-29717.2,-50751.3,-80426.1,-76461.9,-11691.1,18441.1,86118.2,-60852.8,-77296.9,141880.5,77938.4,-48392.0,153496.9,60243.8,-114824.3,-32889.2,83432.8,75975.8,68440.9,-7030.8,12945.6,-90220.4,160002.7,123033.1,-57098.3,110449.7,86878.6,-49180.0,155133.8,186908.2,-27028.5,15972.2,-103620.7,43309.8,-136041.9,36004.1,134194.2,57472.8,-74130.4,76056.8
07:15:00,-34688.1,-7435.6,-89025.7,181525.9,23455.0,119095.8,-161769.1,-3361.0,109956.9,-101822.3,-62301.7,-176396.3,199079.0,-91893.7,212645.9,102948.9,177554.2,182236.6,142380.9,-736.7,86028.9,36716.8,184221.7,-110911.6,-23948.1,-76111.0,112480.4,-142929.9,221366.5,-39967.6,4851.3,75246.4,-116588.0,225693.4,-50178.7,143608.2,34005.7,126105.5,-81956.5,185138.7,185197.0,146443.3,-85848.9,-11894.3,102180.4,190233.9,-87342.1,71145.1,73934.5,-135625.2,-130975.3,138017.4,-149915.2,-20786.6,19223.9,-105539.0,59892.6,58431.8,79703.4,127645.4,-12054.9,-80633.2,-51846.2,-99117.4,-52712.3,-1218.2,115997.6,-79056.7,-117997.1,115214.0,59965.7,-60018.9,165796.3,48690.4,-125493.3,-12776.1,85857.0,62791.2,44452.4,-35691.7,-18853.6,-102540.8,192169.2,101839.8,-69346.9,77635.3,109527.6,-64196.7,160431.4,180227.8,-5176.0,11078.5,-96604.8,26793.5,-184226.8,24869.7,117302.4,55509.7,-98301.2,65096.3
07:30:00,-53222.0,-12605.5,-126933.3,176455.1,24085.7,115598.5,-186436.1,-9126.2,93957.5,-124880.4,-101351.0,-214234.4,186245.3,-137273.7,204442.9,112894.2,184053.3,208108.4,143325.0,-21088.7,90500.8,22248.5,196272.0,-112892.2,-33310.3,-97151.2,96626.1,-179556.1,218214.9,-41652.1,-23134.9,48282.8,-99345.4,228852.2,-72975.8,153489.5,-20810.5,124582.9,-73105.7,177690.5,213896.5,151454.7,-105180.0,-65316.3,99426.9,176368.4,-102754.4,67888.7,49421.6,-153319.9,-141921.5,121503.4,-179710.7,-39795.3,12048.7,-142172.0,46949.0,18914.0,81470.5,112243.7,-43878.3,-99244.3,-76487.1,-108838.4,-61045.5,12614.5,87099.4,-129394.0,-125742.3,148724.6,50951.9,-67646.8,156003.7,40091.0,-192848.8,-60036.1,88057.7,50130.8,52874.8,-24679.2,-21954.8,-126453.8,182770.4,140542.0,-53069.9,94725.6,115462.2,-56866.9,146226.8,204597.9,-12084.9,14127.2,-148616.5,21467.5,-188400.7,36743.8,119644.3,51033.4,-118731.2,73239.7
07:45:00,6583.8,-4227.4,-111046.4,174467.8,63201.5,173851.0,-152439.3,26551.9,128001.6,-96928.4,-82704.4,-162653.6,260434.9,-149897.8,240759.2,160507.1,242449.4,241439.9,175518.9,50783.5,123031.3,65034.2,243531.3,-133572.4,15193.5,-54421.5,87549.4,-170681.8,243084.6,-17109.2,32863.6,68686.9,-46109.5,238406.5,-29858.4,195778.3,29453.9,162383.5,-103471.5,200667.1,257449.8,197645.9,-73753.4,-63902.6,165592.3,183328.1,-34048.4,66124.7,88452.4,-126873.0,-128363.5,154700.3,-155656.8,-34707.7,1822.7,-158888.9,99167.8,72572.3,121013.8,143573.7,-37305.2,-56749.2,-88058.1,-81782.5,-14478.5,22169.0,111228.2,-63913.0,-106130.3,178192.7,85421.5,-49553.4,194281.6,83555.5,-180285.2,-17430.2,121680.7,81947.0,102865.3,-1095.7,9701.8,-66835.5,212459.3,162233.0,-65127.9,142446.3,163997.3,-10417.4,197034.7,252391.0,-19156.9,12083.8,-157729.2,80687.8,-164528.9,60305.6,156749.7,112198.5,-86533.8,101348.4
08:00:00,5158.1,39977.7,-87351.7,278805.1,92121.6,186352.3,-149406.2,61357.0,173611.5,-83057.0,-53899.2,-147806.9,302937.6,-79881.3,326939.1,180242.3,287141.7,278236.9,221373.1,74024.9,158193.7,80871.2,289284.3,-109731.5,30392.7,-67582.1,159996.6,-134289.0,312513.1,-5659.9,58889.2,124670.8,-90535.8,284940.1,-11899.0,233168.1,77456.9,202289.0,-86631.0,259725.2,292294.3,237483.8,-63883.5,-16945.4,196073.9,243854.3,-47971.1,119885.2,113930.4,-135750.9,-138114.7,209391.1,-147778.8,22135.0,67566.1,-118685.8,138365.8,101574.3,147481.7,206445.5,15101.2,-40649.6,-57330.8,-81282.9,-15656.5,68464.5,152993.6,-67901.6,-94983.4,207844.6,131926.7,-24545.4,245429.4,112838.7,-130582.7,10468.7,156552.3,124082.1,115141.9,-156.8,30940.0,-84362.7,281322.7,180326.8,-22552.7,163607.2,187133.5,-28233.5,263225.3,286487.0,4722.5,60841.8,-107690.6,87713.8,-158280.5,98533.0,196858.4,120470.2,-92305.4,119725.9
08:15:00,-16801.5,95354.1,-136061.9,312197.7,94861.3,186124.4,-197961.4,49280.0,133717.7,-135306.0,-104868.3,-154869.2,315384.9,-66427.6,372855.9,158092.7,241052.1,282128.0,197046.9,85009.8,135689.7,42967.9,263960.2,-51278.5,-32856.2,-79067.1,209187.3,-194716.4,365301.1,19233.4,31159.0,172343.5,-66693.6,394453.2,-69761.3,194772.3,119212.0,241197.5,-25917.8,293935.0,300824.4,227186.4,-93164.7,13908.4,200731.9,300891.9,-59941.1,175621.4,79371.1,-124349.9,-106921.3,157035.3,-198676.7,54913.0,117809.6,-91120.8,133695.5,52805.8,150658.6,214806.3,-31464.4,-103933.9,6511.4,-102944.2,-15970.6,79907.9,203960.9,-78452.2,-150664.9,211418.1,161924.6,-17935.6,252063.5,109886.5,-125672.0,-38037.9,136856.9,137866.6,66209.1,19007.7,11669.7,-81826.9,245230.8,199605.3,31948.2,114188.6,230198.1,-20046.9,268400.9,310964.5,84865.8,113352.8,-95149.5,39533.1,-177798.4,88074.4,167317.1,122319.5,-74302.2,146172.8
08:30:00,18032.2,89904.9,-113429.9,284470.6,122958.1,240928.5,-162227.2,52598.7,172398.3,-103591.3,-80765.0,-149967.3,317032.2,-72405.6,375534.8,214406.8,274469.6,303076.1,236297.9,67001.6,156948.7,83570.8,291216.6,-50689.1,11362.3,-67736.1,197346.3,-181552.5,378654.9,-5475.2,72593.6,144116.3,-38427.0,359434.1,-27297.6,232654.1,128736.7,255881.5,-2883.5,311573.1,338613.2,253003.9,-90661.0,7418.0,217715.3,314053.9,-1208.1,151751.4,115318.4,-102177.4,-95625.8,198972.7,-169936.4,61160.3,95794.9,-83330.3,139148.5,78487.8,192667.9,254148.8,-20442.1,-71937.2,-4114.3,-83684.5,6093.2,59590.6,204124.8,-44338.4,-111416.5,284977.9,158154.5,3674.5,274325.0,118454.4,-77244.9,-20500.4,154910.4,126270.2,120858.6,39197.8,25820.7,-47786.7,254872.2,267926.8,12025.9,190413.5,258817.5,14904.2,256210.8,338055.1,69261.2,101373.6,-95202.3,88277.0,-159263.5,122867.1,219358.9,184721.0,-47298.6,195720.7
08:45:00,63076.1,119541.6,-69134.2,393646.7,181739.0,295394.7,-110588.3,100693.6,207331.2,-49480.6,-15693.5,-117587.1,399615.5,-23565.7,416664.1,278987.0,358198.9,361873.1,298088.9,141260.4,216972.9,160314.2,369204.5,-39228.0,80072.4,7225.2,258419.1,-141260.5,413493.3,48402.2,111289.2,252969.0,-3540.1,403767.8,44090.3,308746.8,135796.8,328273.7,1430.5,384293.1,388053.9,311914.6,-24310.1,72750.5,296824.4,376367.2,25620.6,221735.4,149024.2,-87917.2,-62202.2,242937.5,-115764.2,108899.7,150697.5,-55277.4,225138.5,139141.7,222078.0,323532.7,20577.2,-2432.1,43352.4,-38052.9,44806.4,141462.7,245796.4,2354.0,-64403.9,310860.7,248570.5,54676.4,349338.2,164315.2,-79969.0,40459.2,206637.8,219036.6,190734.0,83700.4,71622.8,-41534.8,326915.5,278545.6,74041.6,229488.8,320057.5,50792.6,358911.2,342028.2,83204.6,145136.1,-15102.4,162164.4,-127717.3,173310.0,266875.4,237877.8,-18331.9,248829.0
09:00:00,85553.9,146274.2,-35186.5,440366.1,218891.5,331049.6,-93568.0,174580.4,266054.9,-18018.5,-1548.7,-80737.2,465753.1,8098.5,479066.1,320424.4,402574.3,438095.9,341516.7,197427.9,258084.1,186491.0,404169.9,23556.4,108712.0,39766.2,293153.5,-90855.3,469576.7,106761.0,124299.1,281920.1,6465.7,455346.5,66318.3,338169.5,202905.9,354505.9,25736.5,434022.1,434553.2,379090.4,-186.3,77830.2,340524.2,424975.8,66254.3,272329.4,203041.4,-60548.1,-19398.8,294228.8,-90553.0,154386.7,180412.2,-58911.3,286679.0,179289.1,249498.2,334321.4,64970.1,26648.3,80566.9,16899.8,101410.2,189452.0,305244.0,49610.4,-30500.1,349214.3,275180.4,86006.7,405612.1,244280.2,-45927.3,78884.0,276807.9,269410.9,213764.9,120681.8,110574.4,6006.5,377406.1,319836.2,100025.1,280281.3,334073.9,81939.8,427629.8,402607.4,128954.3,161473.6,-9467.8,183868.3,-108256.1,197452.8,312289.5,260869.3,29317.1,276992.0
09:15:00,56960.5,181935.0,-75001.9,434789.1,192961.3,302643.8,-141064.9,128103.6,217764.0,-63539.1,-57892.0,-53907.3,437861.4,7757.0,511822.2,269095.9,346234.7,400914.6,306427.6,192308.0,224162.0,153096.4,374433.7,33284.5,60628.4,-3906.5,356683.0,-155341.9,511583.0,107558.2,140474.9,324078.0,22815.8,513583.4,-1150.3,290712.4,249324.3,375942.2,63259.7,421712.3,399759.1,327252.9,-18760.3,99076.1,346361.8,421024.9,28804.5,294910.4,162051.8,-37758.9,-25523.0,260971.0,-147412.4,153825.5,199803.2,9773.2,253289.2,126592.3,291332.0,361241.6,37334.9,-26467.8,110051.4,-13286.1,75108.2,154545.3,322820.6,38055.6,-45249.5,353949.3,306734.0,119462.7,354037.3,199146.7,20915.8,22303.4,229621.3,265244.7,160386.0,101283.9,94966.5,21818.7,321599.7,364492.9,98105.3,251985.3,387476.4,100938.4,390133.0,430702.0,151874.8,210560.1,-9837.9,148795.6,-119527.2,213933.3,285840.1,245353.0,26694.3,308472.6
09:30:00,98078.5,173341.4,-45841.1,459530.0,209836.5,343530.5,-90529.3,141001.3,274488.8,-18203.1,-3457.2,-83565.9,471483.9,24631.9,521711.8,325182.0,427370.0,420910.8,373545.0,184279.9,280432.4,188120.1,449409.7,29368.6,117353.3,17177.5,341326.4,-124215.3,520444.3,114737.4,177877.5,318845.9,39619.5,519627.1,62506.5,375648.7,237636.9,373810.9,40246.8,469464.8,433248.2,371316.6,19283.3,137269.3,325364.5,447906.6,51757.0,305882.9,216226.2,-44299.5,-35434.8,317561.1,-102300.7,178591.5,213105.5,47515.8,258812.8,175832.4,290002.2,388559.9,81729.8,38552.8,125159.9,-19110.4,106312.6,170331.1,354751.3,34079.7,-19644.2,382805.8,296787.0,101080.1,382178.8,210389.2,-693.4,68642.7,252785.4,281676.7,235747.7,148548.1,133148.5,9212.6,392118.4,359764.0,118414.4,290300.9,412971.0,104529.0,402219.0,446857.7,171067.6,211213.1,9679.3,198881.1,-116151.5,213575.6,337360.9,262706.0,39722.9,306910.4
09:45:00,118360.9,235806.1,-25821.7,519364.9,275239.4,408517.8,-59474.6,196216.1,283770.6,-1669.9,25938.3,-20303.7,549867.7,70115.4,545750.5,366751.3,467315.5,473362.9,388789.4,237305.5,281196.8,230914.0,474833.5,82992.4,136810.3,77614.9,400420.4,-97114.5,578828.7,166174.7,177519.1,370387.8,65290.0,576605.4,93193.5,387904.7,281259.3,450893.6,114148.4,485237.4,517561.0,401902.2,32906.4,164266.1,400411.0,497304.1,96572.4,358918.4,209982.6,-29163.9,15024.0,316116.5,-72019.8,230637.2,248870.5,33470.3,342512.6,188845.8,306345.5,471855.5,86921.5,49037.1,160429.1,43349.4,110174.8,230747.4,389102.4,107589.0,-4549.9,399873.4,346534.3,148294.6,461368.5,255545.9,27050.5,94478.8,304963.4,340709.9,251777.8,192269.1,146065.2,29188.7,424012.6,372110.1,174905.6,298093.8,448529.4,124703.4,495037.9,474271.2,205453.2,252716.4,57017.7,203228.9,-60364.1,249544.9,338375.8,327920.4,81335.3,356338.3
10:00:00,161719.6,296609.2,21949.0,544700.2,325590.1,473286.9,-32446.1,273315.8,324565.7,42861.7,55804.8,31671.5,601965.3,100477.6,626089.7,435066.3,500675.7,552616.8,416983.9,294906.2,352882.5,280767.9,518138.5,163848.8,183060.4,147878.4,449157.5,-48134.7,640163.2,217422.8,249893.6,420941.0,154843.9,630309.4,135910.6,419409.1,378128.0,488324.5,172214.5,539029.5,591128.4,481556.4,76483.4,215044.7,459149.7,555037.3,148537.7,394629.8,264494.4,54050.4,71820.0,353185.0,-23577.0,281817.6,281754.4,108881.5,383565.4,243290.3,397100.9,504619.9,127706.9,103839.9,221308.3,119370.5,211368.5,305858.4,444368.2,150272.8,64614.9,466479.3,389083.0,216290.3,532174.0,342950.4,95650.2,131601.3,372787.5,373215.3,284754.2,244279.7,224119.4,116458.1,435078.5,458751.1,221133.9,359654.9,501401.2,209450.1,523053.7,583514.7,306411.9,321016.2,84023.9,276498.0,-7137.0,313769.0,403428.4,392935.7,128682.9,392731.4
10:15:00,161411.5,328787.5,-15461.8,599790.0,304592.3,436237.1,-48090.5,217847.1,320771.2,6372.9,15001.7,8534.6,606340.9,132327.7,656208.0,412274.5,461960.1,498399.1,438952.4,312411.4,345065.9,257857.1,491869.8,157585.0,153043.5,77628.7,478592.8,-97741.4,655692.5,237890.0,244244.0,448988.6,99432.9,691144.7,90399.5,434229.2,394580.9,500645.2,198026.7,584869.1,565909.3,468504.1,63635.1,267654.5,481242.8,579069.1,120359.8,412426.4,271010.9,45633.1,29479.1,374515.6,-61619.6,300160.4,326161.9,149405.3,340844.6,222967.3,387600.2,500505.8,125827.0,64169.7,252621.8,68181.4,156142.7,272526.6,469438.1,138930.0,20671.0,469987.7,407066.5,204382.0,493529.2,294016.1,94055.4,108698.5,331818.7,369062.0,277052.2,245265.3,198215.7,116529.7,444825.2,450623.4,214311.5,339898.5,544160.7,183664.6,510204.5,563955.0,340682.2,352518.5,110799.9,245080.0,-79782.3,301508.1,419072.9,382491.5,116523.0,405725.8
10:30:00,150030.5,334733.7,2178.4,614530.3,285512.4,432418.6,-57090.8,217057.9,330782.9,19035.0,44523.1,14979.6,611804.1,153843.5,665062.7,395937.7,490187.0,515105.1,437040.5,295831.6,327558.0,248801.8,521614.1,182499.7,156200.9,85191.5,487361.1,-77633.9,689618.8,217955.0,227595.5,450751.9,94773.8,688968.9,106111.6,436725.3,381285.8,512951.1,211358.4,609530.1,571366.8,437300.3,65496.2,291082.7,449391.1,608355.6,127709.6,432631.1,264908.5,18010.0,28303.0,375527.3,-77419.4,328055.9,332014.1,149377.0,377503.8,221552.2,333999.9,547857.7,122727.6,61695.4,253441.5,61897.5,139962.7,255818.5,481293.7,163078.1,13509.4,440779.7,412063.8,207815.6,496646.9,270114.8,107709.5,114326.2,333926.4,382405.4,275895.6,231995.2,185490.6,71567.3,464377.5,424542.5,243476.8,331650.4,541210.9,142201.8,541006.0,553633.2,332269.0,357427.1,144592.9,221965.4,-57577.9,263057.3,398686.7,353009.8,91417.5,424558.8
10:45:00,199637.9,323620.2,21311.8,587596.0,360166.6,484838.4,-16545.5,273397.7,342457.3,55509.8,66804.6,47140.2,630355.5,142699.6,669491.6,436469.7,537417.9,558272.5,452558.1,337158.2,357060.4,289509.3,545488.1,187000.0,199333.8,131781.0,470385.3,-30398.8,696183.4,248075.8,261162.0,446698.2,153427.6,675708.3,142644.6,450065.3,372588.2,499183.9,209731.3,580377.3,614788.4,494000.5,84763.1,269856.7,486595.3,617087.0,202490.1,452213.3,271964.9,58162.8,81264.1,384136.7,-17222.0,333774.9,334548.0,146459.7,433744.0,255427.2,406372.6,551387.7,137233.5,107651.8,252936.5,101349.3,198882.0,300195.0,482563.9,204569.2,45450.3,496164.1,428474.9,252085.9,557845.8,334001.3,132980.6,154302.9,371365.3,399437.4,307298.9,264407.2,227554.7,114468.3,480035.6,456374.5,235902.8,369123.9,556923.4,203851.1,566765.9,575363.6,323743.6,388722.9,132890.8,277783.0,-13337.4,312376.4,420845.8,407509.8,150305.3,443011.4
11:00:00,209746.4,304843.6,34249.7,584667.8,368585.9,516291.3,-13385.7,273190.0,356196.2,65969.5,73156.6,9762.9,647711.2,115428.8,655898.8,476945.0,524622.0,584039.7,458658.3,323582.5,381123.8,294938.8,551900.7,182678.8,202725.6,140024.6,467244.5,-53476.2,681184.8,220036.4,258456.5,426521.3,161407.2,721753.1,153001.7,470239.2,386343.5,495710.5,218497.4,584753.3,643306.5,535456.5,111294.9,256917.4,488623.6,596051.4,186887.5,407163.2,289322.8,73768.4,81856.0,393698.8,-16696.1,305822.2,299919.6,129969.6,396232.4,265526.4,441638.5,511627.6,137877.3,110988.4,247528.7,114204.0,207262.2,296688.0,468400.9,163905.2,55946.3,489166.4,413713.4,216676.8,557178.6,345096.8,95850.7,152231.0,386247.1,371570.8,326163.0,262586.9,248284.2,138564.4,469632.3,473044.4,220972.1,386815.2,535440.7,224171.4,561927.1,613482.0,320608.1,360174.6,122205.4,312021.6,-12144.7,334025.9,454404.5,421164.5,157313.1,435083.5
